"Alter","Geschlecht","Beruf","Bruttoeinkommen","Vermoegen","Kredithoehe","Kreditausfall"
42,"Frau","Selbstständiger",52507.23,138356.4779454,27220.61,1
60,"Frau","Beamter",58874.83,97902.7602567159,16633.54,0
65,"Frau","Rentner",11729.11,60375.2557452968,23810.84,1
44,"Frau","Selbstständiger",41632.67,310569.534257684,23433.1,1
62,"Frau","Angestellter",53302.82,104131.433916813,12392.36,1
63,"Mann","Angestellter",75422.03,88116.9530264916,17852.83,0
68,"Frau","Rentner",32045.06,37498.1053092217,23811.3,1
27,"Mann","Angestellter",64554.89,120563.696017562,17997.29,0
38,"Mann","Selbstständiger",122879.28,191977.471912231,68258.63,1
58,"Frau","Angestellter",26843.65,60642.3613814538,23811.93,1
59,"Mann","Angestellter",44199.47,88282.4012937359,26465.93,1
57,"Mann","Angestellter",50198.07,127566.015810137,21654.38,0
40,"Mann","Angestellter",58120.8,182389.311751892,14002.33,0
47,"Mann","Selbstständiger",61592.54,168444.997628703,27122.43,1
48,"Mann","Angestellter",154892.04,379911.819208925,288.62,0
31,"Mann","Angestellter",68739.77,127355.132561042,9242.61,0
54,"Mann","Angestellter",46629.78,128909.306891887,25065.51,1
40,"Mann","Angestellter",48728,114415.686505271,27320.08,1
27,"Frau","Angestellter",38990.11,81507.4078245516,23811.83,1
42,"Frau","Angestellter",84001.96,283119.304758378,37879.83,0
57,"Mann","Angestellter",39585.54,145509.456558381,23811.78,1
34,"Frau","Angestellter",22067.87,145719.324501666,23811.86,1
63,"Frau","Beamter",66766.69,149111.474477568,19955.54,1
54,"Mann","Angestellter",137810.09,206021.285384954,23829.88,0
47,"Mann","Angestellter",77210.52,158084.757567055,2457.65,0
49,"Frau","Angestellter",121589.89,204141.741733954,37763.82,0
53,"Frau","Angestellter",48990.4,142207.647499195,24204.87,1
48,"Mann","Angestellter",125763.38,190365.547735753,48092.73,0
73,"Frau","Rentner",23659.11,47495.5036536531,23810.66,1
55,"Frau","Angestellter",61315.96,131662.065325784,36757.17,0
55,"Mann","Beamter",78247.52,172757.983542823,8434.32,0
66,"Mann","Rentner",23033.44,52474.5609021211,23811.86,1
45,"Frau","Angestellter",94842.56,205598.607158513,49186.06,0
33,"Mann","Angestellter",73105.94,159596.653001886,38955.35,0
43,"Frau","Angestellter",101510.32,228911.133823483,43816.09,0
37,"Frau","Selbstständiger",39998.46,121227.599299651,23933.52,1
30,"Frau","Angestellter",71418.07,105266.345371292,10922.34,0
56,"Mann","Angestellter",52030.06,171627.328240389,31104.46,1
33,"Mann","Angestellter",23879.48,174172.645215144,23809.65,0
72,"Mann","Rentner",74376.39,87149.8104863103,27720.22,1
54,"Mann","Angestellter",47255.1,173318.129059018,24399.84,0
64,"Mann","Angestellter",60101.04,65754.1877130798,29294.07,1
32,"Mann","Angestellter",77431.94,175062.91263574,38951.49,0
47,"Mann","Selbstständiger",47601.29,139174.463069576,25451.44,1
43,"Mann","Selbstständiger",78385.3,215576.239473295,7601.73,1
26,"Mann","Angestellter",43063.72,111472.902360354,18023.63,0
63,"Mann","Angestellter",44313.3,97319.5082227766,22995.75,0
42,"Frau","Angestellter",85669.54,181401.438165794,5854.69,0
31,"Frau","Angestellter",58580.64,124720.394488764,27860.14,0
74,"Frau","Rentner",19933.67,59003.6983384809,23810.33,1
64,"Frau","Angestellter",40173.49,92912.7571118659,24034.33,1
29,"Frau","Angestellter",76355.96,136740.38540273,28740.02,0
38,"Mann","Angestellter",55808.02,171301.442436858,29741.54,0
54,"Mann","Selbstständiger",29953.65,76875.8034738371,23811.94,1
44,"Frau","Angestellter",40461.84,136146.061560712,24272.34,1
38,"Mann","Angestellter",63776.76,298627.516782574,22304.12,0
27,"Mann","Angestellter",158004.75,168035.008746256,54740.72,0
40,"Frau","Selbstständiger",79598.2,265668.035199292,41073.13,0
61,"Frau","Angestellter",80077.35,175416.476291195,22843.32,0
48,"Mann","Angestellter",29257.47,87892.8401547014,23811.01,1
39,"Mann","Angestellter",95380.96,181927.567963717,104.41,0
25,"Mann","Angestellter",95282.15,101442.765528694,49897.7,0
57,"Mann","Angestellter",67857.69,127506.287195156,28749.08,1
64,"Frau","Angestellter",76434.37,133318.239969132,6775.47,0
36,"Frau","Angestellter",83851.31,205255.836533559,36873.28,0
68,"Mann","Rentner",12182.86,35535.1824757034,23811.93,1
58,"Mann","Angestellter",49541.8,98378.8995619383,25706.74,0
53,"Frau","Angestellter",66188.09,241613.089550513,19574.87,0
51,"Frau","Angestellter",50094.85,93559.1379334358,22176.26,1
74,"Frau","Selbstständiger",29443.3,51234.4192843636,23810.56,1
47,"Mann","Angestellter",35208.8,108032.748188415,23808.74,1
45,"Frau","Angestellter",109640.39,234997.81931588,1934.06,0
42,"Frau","Angestellter",21235.77,57166.9157970961,23811.05,1
18,"Frau","Angestellter",67617.98,93693.3547239087,29324.74,0
47,"Mann","Selbstständiger",68104.01,196636.024015218,40311.15,1
79,"Mann","Rentner",22089.19,50623.4248143291,23810.47,1
29,"Mann","Angestellter",87592,132355.926920961,17045.33,0
41,"Frau","Angestellter",63679.12,202958.40700142,31736.59,0
51,"Mann","Angestellter",44451.33,221714.058454814,26086.07,0
50,"Mann","Angestellter",66516.23,167784.463955904,25793.2,0
41,"Frau","Angestellter",137555.17,265415.834906533,16961.71,0
60,"Frau","Angestellter",57220.79,93116.8250963733,31367.06,1
23,"Frau","Angestellter",42069.12,47797.9733677041,24499.28,1
52,"Frau","Angestellter",166609.32,351611.069199871,685.47,0
36,"Frau","Beamter",82044.97,168240.58391696,12971.49,1
30,"Frau","Beamter",108253.5,121733.627502165,22297.27,0
54,"Mann","Angestellter",34700.98,162520.113003444,23810.72,1
59,"Mann","Angestellter",48469.09,116461.011400049,17319.22,0
22,"Frau","Angestellter",24290.63,46844.1108848482,23811.65,1
27,"Frau","Angestellter",42161.08,162894.193607007,21609.64,1
24,"Mann","Angestellter",107964.39,494091.956480963,15003.25,0
45,"Mann","Angestellter",63036.34,163724.863077117,24031.67,0
31,"Mann","Angestellter",90464.27,115454.505519264,103.92,0
32,"Mann","Angestellter",50330.8,126933.176188365,28653.99,1
20,"Mann","Angestellter",44328.45,54752.1450742107,25131.19,1
67,"Mann","Rentner",22315.5,53695.134831817,23811.47,1
66,"Mann","Rentner",24476.39,45484.563238414,23811.88,1
44,"Mann","Angestellter",115281.82,283749.58143078,42928.76,0
47,"Mann","Angestellter",63501.6,119472.404526347,35880.36,0
21,"Frau","Angestellter",60961.9,52238.2368036673,25469.57,0
35,"Frau","Angestellter",72445.03,142209.477251317,40020.51,0
52,"Mann","Angestellter",87513.12,188585.290146042,142.06,0
63,"Frau","Angestellter",68589.88,99175.7409805097,21841.52,0
58,"Mann","Selbstständiger",119181.26,184281.695900212,1980.44,0
34,"Frau","Angestellter",15870.3,101661.000290641,23811.87,1
56,"Mann","Selbstständiger",40722.87,78235.9962915748,23317.97,1
23,"Frau","Angestellter",37880.28,109275.204305762,23808.99,1
58,"Frau","Beamter",95427.26,173045.082116524,55333.49,0
42,"Mann","Angestellter",198381.48,400153.929938577,3786.72,0
58,"Frau","Selbstständiger",63202.75,132454.819024666,34417.77,1
53,"Frau","Angestellter",65802.58,151886.855096115,8974.53,0
47,"Frau","Angestellter",118151.77,200614.963939031,29695.92,0
26,"Frau","Angestellter",68970.93,96069.6169880441,17886.83,0
53,"Mann","Angestellter",62216.73,151615.096460229,36919.39,0
31,"Mann","Angestellter",81769.76,189551.499955527,40748.45,0
37,"Frau","Angestellter",26597.15,64937.6874066421,23811.88,1
65,"Mann","Rentner",13338.27,30361.2655958861,23807.36,1
43,"Frau","Angestellter",38093.48,190646.129878314,23807.54,0
56,"Mann","Angestellter",38549.71,84991.6136686682,23811.07,1
38,"Frau","Angestellter",46183.86,290958.631758828,27708.69,0
58,"Mann","Angestellter",48163.9,105243.236014472,27081.98,1
54,"Mann","Angestellter",44974.68,133160.16947471,26818.26,0
21,"Mann","Angestellter",59602.8,146940.020367062,21826.43,0
51,"Mann","Angestellter",72700.68,131890.800271185,7182.71,1
66,"Frau","Rentner",21591.7,56455.0448167214,23811.46,1
64,"Frau","Angestellter",52054.02,72912.8602794978,28853.15,1
43,"Mann","Angestellter",122081.82,384368.414224751,100.17,0
53,"Frau","Angestellter",98976.88,282779.561372957,56896.56,0
28,"Frau","Angestellter",24660.62,113255.006061157,23811.13,1
38,"Frau","Angestellter",68560.41,186579.266225778,29793.35,0
41,"Mann","Angestellter",47828.98,191346.896765467,28481.53,0
42,"Frau","Angestellter",38687.03,125427.870774282,23811.06,1
56,"Mann","Selbstständiger",39128.64,130294.83781397,23809.75,1
71,"Mann","Selbstständiger",68203.26,112927.604379761,33827.16,1
33,"Mann","Angestellter",136349.31,229389.733773971,1655.5,0
38,"Frau","Angestellter",47746.86,120125.779904399,28188.81,1
31,"Mann","Selbstständiger",39779.77,116435.84332125,23746.21,1
45,"Frau","Angestellter",57691.84,162376.514739052,32077.42,0
29,"Frau","Angestellter",52191.1,107631.59719263,17114.41,0
41,"Mann","Angestellter",87039.25,194106.002730904,38520.86,0
56,"Mann","Selbstständiger",27753.56,104866.965038446,23811.88,1
25,"Mann","Angestellter",40945.45,51638.299435367,24279.79,1
30,"Frau","Angestellter",90036.77,161176.247182336,32135.11,0
42,"Mann","Angestellter",97437.26,179571.995093101,13873.18,0
44,"Mann","Angestellter",42393.77,141786.632200738,25341.35,1
55,"Frau","Angestellter",35989.29,82260.76670275,23811.58,1
62,"Mann","Selbstständiger",35808.92,62671.6764617255,23811.94,1
47,"Mann","Angestellter",54218,158001.968340639,32449.68,0
62,"Mann","Angestellter",99159.77,161000.785041332,12991.43,0
63,"Frau","Angestellter",51474.1,70648.54283303,27095.71,0
45,"Mann","Angestellter",161802.9,326172.697310453,100.01,0
38,"Mann","Angestellter",55854.74,209146.177835655,18683.15,0
26,"Frau","Angestellter",46010.88,107482.208895164,22431.65,1
48,"Frau","Angestellter",32468.72,155561.733109755,23811.68,1
42,"Frau","Selbstständiger",29296.27,93478.6572225508,23811.66,1
57,"Mann","Angestellter",33231.06,69308.8947254238,23810.19,1
54,"Mann","Selbstständiger",118662.94,248953.394330954,134.86,0
59,"Mann","Angestellter",39829.74,97338.6081387247,23841.05,0
57,"Frau","Selbstständiger",41188.17,64945.2354835887,24302.42,1
61,"Mann","Angestellter",54711.26,105060.425348139,16445.64,1
21,"Mann","Angestellter",75298.42,103265.700288906,40788.92,0
42,"Mann","Angestellter",49394.19,127102.074232661,24113.9,1
54,"Mann","Angestellter",82734.49,232680.261616307,11410.58,0
29,"Mann","Angestellter",41526.04,101421.043492337,21356.36,0
54,"Frau","Angestellter",99725.2,270154.263612642,13531.54,0
55,"Mann","Angestellter",83158.22,242368.568642161,3555.44,1
55,"Frau","Angestellter",53524.21,98458.8572785381,19649.46,1
54,"Frau","Angestellter",61710.35,121970.733899372,36835.85,1
27,"Mann","Angestellter",86059.99,132314.034884754,21625.33,0
43,"Frau","Angestellter",65833.34,212480.154225107,29410.33,0
31,"Frau","Angestellter",35108.14,105517.614249825,23811.35,0
55,"Frau","Angestellter",47713.66,120145.884709594,20947.86,0
45,"Frau","Angestellter",69069.06,138418.62295642,41409.53,1
26,"Frau","Angestellter",55834.03,106305.972379541,21426.8,1
21,"Frau","Angestellter",48053.14,62655.0958520487,27062.39,1
28,"Mann","Angestellter",102850.46,145914.270618408,50857.76,0
58,"Mann","Angestellter",101423.88,176880.501911668,100.12,0
73,"Mann","Angestellter",30895.55,85683.1041830034,23811.83,1
60,"Mann","Selbstständiger",70560.99,101516.205457609,30338.09,1
45,"Frau","Angestellter",65266.47,170362.799244926,31395.68,0
40,"Frau","Angestellter",60223.35,195597.408859653,29398.02,1
35,"Frau","Angestellter",122943.39,179279.513160944,3944.95,0
51,"Frau","Angestellter",170964.62,328326.031486646,95573.6,0
48,"Mann","Angestellter",57861.62,143499.958031526,16251.29,0
42,"Mann","Angestellter",40998.99,151571.926452876,24454.84,0
38,"Mann","Angestellter",124842.89,250172.413819214,148.91,0
54,"Mann","Angestellter",92275.63,171774.61236099,53226.14,0
63,"Frau","Angestellter",57164.83,199099.857135534,27067.63,1
48,"Mann","Angestellter",131515.29,245452.17927894,14796.66,0
25,"Mann","Angestellter",60373.26,108455.620836303,32333.85,0
38,"Mann","Angestellter",84951.87,188934.839968475,1611.94,0
69,"Mann","Rentner",17612.54,28557.8316232315,23811.44,1
55,"Frau","Selbstständiger",92430.22,160384.374052761,32203.01,1
31,"Mann","Angestellter",33394.67,208518.071117935,23811.8,1
60,"Mann","Selbstständiger",9275.54,30265.9470636314,23809.59,1
61,"Frau","Angestellter",94393.23,149151.990560818,19444.54,0
51,"Frau","Angestellter",55971.43,102068.948446763,5723.5,0
71,"Mann","Rentner",20853.77,38913.6350429933,23811.94,1
30,"Frau","Angestellter",78382.14,113461.745491451,21503.14,0
55,"Mann","Angestellter",69343.07,168843.435877426,10364.9,1
53,"Mann","Angestellter",46261.8,144162.978688782,23658.24,0
30,"Mann","Angestellter",34508.12,178455.840313946,23811.9,1
31,"Mann","Angestellter",102727.46,172278.7367126,1023.15,0
29,"Mann","Angestellter",74232.32,209472.709425326,8026.36,0
74,"Frau","Rentner",24178.16,74889.2720342472,23811.92,1
57,"Frau","Angestellter",29286.76,88905.0846071629,23811.82,1
54,"Frau","Angestellter",61606.81,164727.325496096,7655.01,0
47,"Frau","Angestellter",36536.51,82574.7325500875,23810.84,0
37,"Mann","Angestellter",29675.94,195909.589653706,23810.71,0
62,"Frau","Angestellter",40688.66,85891.8546269533,23638.23,1
55,"Frau","Angestellter",52153.12,108369.963673342,12436.59,0
45,"Frau","Angestellter",88592.26,235566.715820527,1350.6,0
39,"Frau","Angestellter",74652.82,169021.85977661,4290.48,0
60,"Mann","Angestellter",44130.48,110601.552620366,18792.07,1
61,"Frau","Angestellter",106604.05,121384.260244595,20010.49,0
30,"Frau","Angestellter",39746.28,112641.708422431,23836.45,1
42,"Frau","Angestellter",74504.84,193655.101560269,26089.73,0
54,"Mann","Angestellter",85553.97,220155.622208466,6034.16,0
47,"Mann","Angestellter",71998.5,146039.720732439,40164.51,0
35,"Frau","Angestellter",106572.39,196039.550885925,62828.07,0
43,"Mann","Selbstständiger",46074.87,176183.229159195,18844.4,1
57,"Mann","Angestellter",35564.48,119593.962553276,23810.9,0
47,"Mann","Angestellter",70721.31,214784.113500716,23639.13,0
55,"Frau","Beamter",60848.43,107828.489886374,28341.43,1
50,"Frau","Angestellter",93297.23,236459.921461354,12651.68,0
35,"Frau","Angestellter",35753.03,79517.6658463025,23811.23,1
63,"Frau","Angestellter",67038.23,97199.0713083198,16923.04,1
56,"Frau","Angestellter",44479.14,129118.743016528,20131.91,0
64,"Mann","Beamter",75592.57,133344.084921346,633.8,0
31,"Mann","Angestellter",32805.47,177145.194729815,23811.11,1
49,"Mann","Angestellter",80934.7,219155.591285717,17174.3,0
36,"Mann","Angestellter",39894.45,102173.614804542,23901.41,1
44,"Mann","Angestellter",32420.72,159555.589159697,23805.17,1
59,"Frau","Angestellter",96996.5,125567.73355316,56587.67,0
49,"Frau","Angestellter",62924.2,186736.645372352,37147.01,0
52,"Mann","Angestellter",22930.36,105116.219822397,23811.46,1
67,"Frau","Rentner",14416.21,57581.4078159344,23808.09,1
26,"Mann","Angestellter",82770.92,107140.971827811,6138.4,0
52,"Frau","Angestellter",48742.98,115166.514035294,28937.84,0
67,"Mann","Rentner",24465.53,75913.2142621073,23810.84,1
52,"Frau","Angestellter",102127.43,231494.785243317,1573.6,0
63,"Mann","Angestellter",72149.78,169928.574581459,36329.43,0
27,"Frau","Beamter",52719.85,76532.1217471364,27826.74,1
34,"Frau","Angestellter",88812.32,190622.038870556,215.23,0
25,"Frau","Angestellter",67525.54,78462.7363992428,37820.72,1
36,"Mann","Angestellter",24976.62,95763.9396010936,23811.57,1
55,"Frau","Angestellter",38844.49,93299.9627187562,23811.9,1
31,"Frau","Angestellter",130336.61,184436.024206338,565.03,0
38,"Frau","Angestellter",71292.86,223203.864024724,24911.49,0
63,"Frau","Angestellter",80612.36,164769.744915483,6566.49,0
41,"Frau","Angestellter",48661.17,183144.357668327,26181.44,1
43,"Frau","Beamter",73055.87,172073.816401759,21472.16,0
32,"Frau","Angestellter",118107.28,167626.965577274,6912.64,0
67,"Mann","Rentner",16650.76,62910.4645286373,23811.68,1
53,"Mann","Angestellter",79751.72,179454.914872474,38696.88,0
41,"Frau","Angestellter",31436.6,69011.0815159667,23811.16,1
71,"Mann","Rentner",17361.86,92320.8534274964,23807.73,1
34,"Frau","Angestellter",32352.6,98445.4105674488,23807.7,1
54,"Mann","Angestellter",72425.09,181611.74717325,17480.92,0
63,"Mann","Angestellter",58625.81,73695.2250805782,32934.85,1
70,"Frau","Rentner",14699.34,93948.6455813065,23811.88,1
42,"Mann","Angestellter",129229.05,271127.749624859,10530.76,0
51,"Frau","Angestellter",104319.86,194115.669156492,3129.52,0
52,"Frau","Angestellter",186222.9,412227.472554665,479.72,0
26,"Frau","Angestellter",38251.17,90459.0924831095,23811.86,1
56,"Mann","Angestellter",59916.12,169116.143778334,5752.31,0
42,"Frau","Angestellter",29834.38,233177.71999484,23811.94,0
32,"Mann","Angestellter",54943.96,168728.110727357,28342.99,1
42,"Mann","Selbstständiger",57599.49,195973.087814186,33421.34,1
22,"Frau","Angestellter",45980.33,51645.6735874128,26115.03,1
31,"Frau","Angestellter",88635.27,123924.96550747,31257.41,0
28,"Frau","Angestellter",48793.52,91178.9599681732,25207.74,0
66,"Mann","Rentner",25175.01,52134.0911958423,23811.64,1
52,"Mann","Beamter",43623.3,109883.445680579,24820.6,1
35,"Mann","Angestellter",28829.6,63047.5536637552,23811.28,0
26,"Mann","Angestellter",68460.49,88398.0405030439,31654.71,0
30,"Mann","Angestellter",56334.39,96539.7642007965,33281.62,1
35,"Mann","Angestellter",34643.95,150885.536345707,23811.89,1
24,"Frau","Angestellter",48899.35,241311.974983571,22103.01,0
59,"Mann","Angestellter",67021.11,140412.040656079,39902.13,0
44,"Mann","Angestellter",138729.4,297622.471352497,82076.39,0
46,"Mann","Angestellter",61828.74,166856.713326067,36433.39,1
30,"Mann","Angestellter",80938.98,112058.274678692,14683.13,0
64,"Frau","Angestellter",65020.7,90827.7878208327,22162.65,0
38,"Frau","Angestellter",68082.83,167976.786946089,15855.68,0
62,"Mann","Angestellter",52070.61,112138.36824279,23118.68,1
58,"Mann","Beamter",54014.94,88444.539314586,26702.57,1
33,"Frau","Angestellter",90661.15,169954.880758738,9508.2,0
38,"Frau","Angestellter",68699.01,231534.308026747,13947.22,0
52,"Frau","Angestellter",47647.19,133827.657027245,13177.06,1
59,"Mann","Angestellter",27275.57,83441.7512249358,23811.82,1
30,"Mann","Angestellter",57984.24,131587.655362178,11389.84,0
71,"Frau","Angestellter",83459.88,101987.788248535,3014.26,0
31,"Mann","Beamter",65792.33,177086.199401913,30269.78,0
30,"Mann","Angestellter",36083.36,148608.255083803,23811.77,1
46,"Frau","Angestellter",42584.82,142614.965192786,20283.33,1
61,"Frau","Beamter",90619.82,114884.825313585,53990.07,0
47,"Mann","Angestellter",34213,74837.2469638946,23811.92,0
76,"Frau","Rentner_Pension",51659.85,81051.350976466,29227.96,1
26,"Mann","Angestellter",69154.16,105221.465511919,40763.14,0
32,"Frau","Angestellter",84447.41,282121.203688001,43519.42,0
51,"Mann","Angestellter",60015.51,176327.024633335,30611.3,0
43,"Frau","Angestellter",46110.11,224872.691527527,13930.36,0
